main_cate_num,main_cate_nm,sub_cate_num,sub_category_nm,item_nm_kr,item_id
55,펄 상품,2,여자 의상 세트,[쿠노이치] 빛의 여왕 의상 세트 (스타킹 제외),340108
55,펄 상품,2,여자 의상 세트,[위치] 어둠의 여왕 의상 세트,340112
55,펄 상품,2,여자 의상 세트,[위치] 어둠의 여왕 의상 세트 (스타킹 제외),340114
55,펄 상품,2,여자 의상 세트,[위치] 빛의 여왕 의상 세트,340118
55,펄 상품,2,여자 의상 세트,[위치] 빛의 여왕 의상 세트 (스타킹 제외),340120
55,펄 상품,2,여자 의상 세트,[다크나이트] 어둠의 여왕 의상 세트,340124
55,펄 상품,2,여자 의상 세트,[다크나이트] 어둠의 여왕 의상 세트 (스타킹 제외),340126
55,펄 상품,2,여자 의상 세트,[다크나이트] 빛의 여왕 의상 세트,340130
55,펄 상품,2,여자 의상 세트,[다크나이트] 빛의 여왕 의상 세트 (스타킹 제외),340132
55,펄 상품,2,여자 의상 세트,[미스틱] 어둠의 여왕 의상 세트,340136
55,펄 상품,2,여자 의상 세트,[미스틱] 어둠의 여왕 의상 세트 (스타킹 제외),340138
55,펄 상품,2,여자 의상 세트,[미스틱] 빛의 여왕 의상 세트 (스타킹 제외),340144
55,펄 상품,2,여자 의상 세트,[레인저] 플로리 의상 세트,340354
55,펄 상품,2,여자 의상 세트,[소서러] 플로리 의상 세트,340357
55,펄 상품,2,여자 의상 세트,[금수랑] 플로리 의상 세트,340360
55,펄 상품,2,여자 의상 세트,[발키리] 플로리 의상 세트,340363
55,펄 상품,2,여자 의상 세트,[매화] 플로리 의상 세트,340366
55,펄 상품,2,여자 의상 세트,[위치] 플로리 의상 세트,340369
55,펄 상품,2,여자 의상 세트,[쿠노이치] 플로리 의상 세트,340372
55,펄 상품,2,여자 의상 세트,[다크나이트] 플로리 의상 세트,340375
55,펄 상품,2,여자 의상 세트,[미스틱] 플로리 의상 세트,340378
55,펄 상품,2,여자 의상 세트,[란] 플로리 의상 세트,340381
55,펄 상품,2,여자 의상 세트,[레인저] 프리케 의상 세트,340512
55,펄 상품,2,여자 의상 세트,[소서러] 프리케 의상 세트,340515
55,펄 상품,2,여자 의상 세트,[금수랑] 프리케 의상 세트,340518
55,펄 상품,2,여자 의상 세트,[발키리] 프리케 의상 세트,340521
55,펄 상품,2,여자 의상 세트,[매화] 프리케 의상 세트,340524
55,펄 상품,2,여자 의상 세트,[위치] 프리케 의상 세트,340527
55,펄 상품,2,여자 의상 세트,[쿠노이치] 프리케 의상 세트,340530
55,펄 상품,2,여자 의상 세트,[다크나이트] 프리케 의상 세트,340533
55,펄 상품,2,여자 의상 세트,[미스틱] 프리케 의상 세트,340536
55,펄 상품,2,여자 의상 세트,[란] 프리케 의상 세트,340539
55,펄 상품,2,여자 의상 세트,[레인저] 베스페나 의상 세트,340613
55,펄 상품,2,여자 의상 세트,[소서러] 베스페나 의상 세트,340616
55,펄 상품,2,여자 의상 세트,[금수랑] 베스페나 의상 세트,340619
55,펄 상품,2,여자 의상 세트,[발키리] 베스페나 의상 세트,340622
55,펄 상품,2,여자 의상 세트,[매화] 베스페나 의상 세트,340625
55,펄 상품,2,여자 의상 세트,[위치] 베스페나 의상 세트,340628
55,펄 상품,2,여자 의상 세트,[쿠노이치] 베스페나 의상 세트,340631
55,펄 상품,2,여자 의상 세트,[다크나이트] 베스페나 의상 세트,340634
55,펄 상품,2,여자 의상 세트,[미스틱] 베스페나 의상 세트,340637
55,펄 상품,2,여자 의상 세트,[란] 베스페나 의상 세트,340640
55,펄 상품,2,여자 의상 세트,[레인저] 아레델 의상 세트,340647
55,펄 상품,2,여자 의상 세트,[레인저] 월향화 의상 세트,410018
55,펄 상품,2,여자 의상 세트,"[소서러] 타락한 가르자르 무기, 의상 클래식 세트",420013
55,펄 상품,2,여자 의상 세트,"[소서러] 타락한 가르자르 무기, 의상 프리미엄 세트",420014
55,펄 상품,2,여자 의상 세트,[소서러] 월향화 의상 세트,420034
55,펄 상품,2,여자 의상 세트,[소서러] 밤의 달리아 의상 세트,420045
55,펄 상품,2,여자 의상 세트,[금수랑] 월향화 의상 세트,440018
55,펄 상품,2,여자 의상 세트,[금수랑] 연나랑 의상 세트,440030
55,펄 상품,2,여자 의상 세트,[금수랑] 금황 의상 세트,440035
55,펄 상품,2,여자 의상 세트,"[금수랑] 어린 낙엽 무기, 의상 프리미엄 세트",440043
55,펄 상품,2,여자 의상 세트,"[금수랑] 파랑 무기, 의상 클래식 세트",440052
55,펄 상품,2,여자 의상 세트,"[금수랑] 파랑 무기, 의상 프리미엄 세트",440053
55,펄 상품,2,여자 의상 세트,[발키리] 월향화 의상 세트,460022
55,펄 상품,2,여자 의상 세트,[발키리] 오소독스 의상 세트,460032
55,펄 상품,2,여자 의상 세트,"[매화] 루시엔 블란 무기, 의상 클래식 세트",470016
55,펄 상품,2,여자 의상 세트,"[매화] 루시엔 블란 무기, 의상 프리미엄 세트",470017
55,펄 상품,2,여자 의상 세트,"[매화] 루시엔 블란 무기, 의상 각성 세트",470018
55,펄 상품,2,여자 의상 세트,[매화] 월향화 의상 세트,470036
55,펄 상품,2,여자 의상 세트,[매화] 진홍단 의상 세트,470047
55,펄 상품,2,여자 의상 세트,[위치] 월향화 의상 세트,490018
55,펄 상품,2,여자 의상 세트,[쿠노이치] 여우각시 의상 세트,500005
55,펄 상품,2,여자 의상 세트,[쿠노이치] 월향화 의상 세트,500023
55,펄 상품,2,여자 의상 세트,"[쿠노이치] 하얀 삵 무기, 의상 프리미엄 세트",500039
55,펄 상품,2,여자 의상 세트,"[쿠노이치] 구름그림자 무기, 의상 프리미엄 세트",500049
55,펄 상품,2,여자 의상 세트,"[다크나이트] 스텔라 무기, 의상 클래식 세트",520007
55,펄 상품,2,여자 의상 세트,"[다크나이트] 스텔라 무기, 의상 프리미엄 세트",520008
55,펄 상품,2,여자 의상 세트,"[다크나이트] 스텔라 무기, 의상 각성 세트",520009
55,펄 상품,2,여자 의상 세트,[다크나이트] 노엘 의상 세트,520013
55,펄 상품,2,여자 의상 세트,[다크나이트] 월향화 의상 세트,520031
55,펄 상품,2,여자 의상 세트,[다크나이트] 블러디 의상 세트,520039
55,펄 상품,2,여자 의상 세트,[다크나이트] 아레델 의상 세트,520045
55,펄 상품,2,여자 의상 세트,"[다크나이트] 체크메이트 무기, 의상 프리미엄 세트",520053
55,펄 상품,2,여자 의상 세트,"[다크나이트] 체크메이트 무기, 의상 각성 세트",520054
55,펄 상품,2,여자 의상 세트,"[다크나이트] 어둠을 비추는 장미 무기, 의상 프리미엄 세트",520064
55,펄 상품,2,여자 의상 세트,"[미스틱] 라크샨데 무기, 의상 클래식 세트",540007
55,펄 상품,2,여자 의상 세트,"[미스틱] 라크샨데 무기, 의상 프리미엄 세트",540008
55,펄 상품,2,여자 의상 세트,"[미스틱] 라크샨데 무기, 의상 각성 세트",540009
55,펄 상품,2,여자 의상 세트,[미스틱] 노엘 의상 세트,540013
55,펄 상품,2,여자 의상 세트,[미스틱] 소연화 의상 세트,540017
55,펄 상품,2,여자 의상 세트,[미스틱] 설빔 한복 의상 세트,540021
55,펄 상품,2,여자 의상 세트,[미스틱] 하이델 가면 무도회 의상 세트,540024
55,펄 상품,2,여자 의상 세트,[미스틱] 아네모스 의상 세트,540027
55,펄 상품,2,여자 의상 세트,"[미스틱] 샤를르네 무기, 의상 세트",540033
55,펄 상품,2,여자 의상 세트,"[미스틱] 에페리아 해상단 무기, 의상 세트",540039
55,펄 상품,2,여자 의상 세트,[미스틱] 월향화 의상 세트,540061
55,펄 상품,2,여자 의상 세트,[미스틱] 블러디 의상 세트,540069
55,펄 상품,2,여자 의상 세트,"[미스틱] 왕관독수리 무기, 의상 클래식 세트",540075
55,펄 상품,2,여자 의상 세트,"[미스틱] 왕관독수리 무기, 의상 프리미엄 세트",540076
55,펄 상품,2,여자 의상 세트,"[미스틱] 왕관독수리 무기, 의상 각성 세트",540077
55,펄 상품,2,여자 의상 세트,[미스틱] 혈랑 의상 세트,540085
55,펄 상품,2,여자 의상 세트,"[미스틱] 마칼루 무기, 의상 프리미엄 세트",540095
55,펄 상품,2,여자 의상 세트,"[미스틱] 마칼루 무기, 의상 각성 세트",540096
55,펄 상품,2,여자 의상 세트,"[란] 호접란 무기, 의상 세트",551007
55,펄 상품,2,여자 의상 세트,"[란] 칼슈타인 무기, 의상 세트",551046
55,펄 상품,2,여자 의상 세트,"[란] 유혈비 무기, 의상 클래식 세트",551060
55,펄 상품,2,여자 의상 세트,"[란] 유혈비 무기, 의상 프리미엄 세트",551061
55,펄 상품,2,여자 의상 세트,"[란] 유혈비 무기, 의상 각성 세트",551062
55,펄 상품,2,여자 의상 세트,"[란] 키벨리우스 무기, 의상 세트 A",551069
55,펄 상품,2,여자 의상 세트,"[란] 키벨리우스 무기, 의상 각성 세트 A",551070
55,펄 상품,2,여자 의상 세트,"[란] 키벨리우스 무기, 의상 세트 B",551072
55,펄 상품,2,여자 의상 세트,"[란] 키벨리우스 무기, 의상 각성 세트 B",551073
55,펄 상품,2,여자 의상 세트,"[란] 카나페 무기, 의상 세트",551079
55,펄 상품,2,여자 의상 세트,"[란] 라르 아시헨 무기, 의상 세트 R",551085
55,펄 상품,2,여자 의상 세트,"[란] 샤를르네 무기, 의상 세트",551091
55,펄 상품,2,여자 의상 세트,[란] 소연화 의상 세트,551101
55,펄 상품,2,여자 의상 세트,[란] 설빔 한복 의상 세트,551105
55,펄 상품,2,여자 의상 세트,[란] 하이델 가면 무도회 의상 세트,551108
55,펄 상품,2,여자 의상 세트,[란] 아네모스 의상 세트,551111
55,펄 상품,2,여자 의상 세트,"[란] 에페리아 해상단 무기, 의상 세트",551117
55,펄 상품,2,여자 의상 세트,[란] 월향화 의상 세트,551139
55,펄 상품,2,여자 의상 세트,[란] 산양마녀 의상 세트,551146
55,펄 상품,2,여자 의상 세트,[란] 블러디 의상 세트,551150
55,펄 상품,2,여자 의상 세트,[란] 노엘 의상 세트,551157
55,펄 상품,2,여자 의상 세트,[란] 천향국색 의상 세트,551162
55,펄 상품,2,여자 의상 세트,[란] 여름나비 의상 세트,551170
55,펄 상품,2,여자 의상 세트,[란] 테르민네 의상 세트,551173
55,펄 상품,2,여자 의상 세트,"[란] 체크메이트 무기, 의상 클래식 세트",551181
55,펄 상품,2,여자 의상 세트,"[란] 체크메이트 무기, 의상 프리미엄 세트",551182
55,펄 상품,2,여자 의상 세트,"[란] 영원히 춤추는 꽃 무기, 의상 클래식 세트",551192
55,펄 상품,2,여자 의상 세트,"[란] 영원히 춤추는 꽃 무기, 의상 프리미엄 세트",551193
55,펄 상품,2,여자 의상 세트,"[란] 영원히 춤추는 꽃 무기, 의상 각성 세트",551194
55,펄 상품,2,여자 의상 세트,"[샤이] 두근두근연금술 무기, 의상 클래식 세트",580001
55,펄 상품,2,여자 의상 세트,"[샤이] 반짝반짝작은별 무기, 의상 클래식 세트",580008
55,펄 상품,2,여자 의상 세트,"[샤이] 콩닥콩닥채집꾼 무기, 의상 클래식 세트",580014
55,펄 상품,2,여자 의상 세트,"[샤이] 아롱다롱노을빛 무기, 의상 클래식 세트",580021
55,펄 상품,2,여자 의상 세트,[레인저] 베디르다테 의상 세트,590164
55,펄 상품,2,여자 의상 세트,[위치] 베디르다테 의상 세트,590165
55,펄 상품,2,여자 의상 세트,[발키리] 베디르다테 의상 세트,590166
55,펄 상품,2,여자 의상 세트,[다크나이트] 베디르다테 의상 세트,590167
55,펄 상품,2,여자 의상 세트,[소서러] 베디르다테 의상 세트,590168
55,펄 상품,2,여자 의상 세트,[금수랑] 베디르다테 의상 세트,590169
55,펄 상품,2,여자 의상 세트,[쿠노이치] 베디르다테 의상 세트,590170
55,펄 상품,2,여자 의상 세트,[란] 베디르다테 의상 세트,590171
55,펄 상품,2,여자 의상 세트,[미스틱] 베디르다테 의상 세트,590172
55,펄 상품,2,여자 의상 세트,[매화] 베디르다테 의상 세트,590173
55,펄 상품,2,여자 의상 세트,[다크나이트] 이클립스 의상 세트,590274
55,펄 상품,2,여자 의상 세트,[위치] 메르헨 의상 세트,590277
55,펄 상품,2,여자 의상 세트,"[다크나이트] 아타락시아 무기, 의상 클래식 세트",590282
55,펄 상품,2,여자 의상 세트,"[소서러] 슈다드 글로리에 무기, 의상 클래식 세트",590303
55,펄 상품,2,여자 의상 세트,"[레인저] 슈다드 글로리에 무기, 의상 클래식 세트",590308
55,펄 상품,2,여자 의상 세트,"[위치] 슈다드 글로리에 무기, 의상 클래식 세트",590313
55,펄 상품,2,여자 의상 세트,"[매화] 슈다드 글로리에 무기, 의상 클래식 세트",590369
55,펄 상품,2,여자 의상 세트,"[금수랑] 슈다드 글로리에 무기, 의상 클래식 세트",590374
55,펄 상품,2,여자 의상 세트,"[다크나이트] 슈다드 글로리에 무기, 의상 클래식 세트",590379
55,펄 상품,2,여자 의상 세트,"[쿠노이치] 슈다드 글로리에 무기, 의상 클래식 세트",590384
55,펄 상품,2,여자 의상 세트,"[발키리] 슈다드 글로리에 무기, 의상 클래식 세트",590389
55,펄 상품,2,여자 의상 세트,"[미스틱] 슈다드 글로리에 무기, 의상 클래식 세트",590394
55,펄 상품,2,여자 의상 세트,"슈다드 글로리에 무기, 의상 클래식 세트",590398
55,펄 상품,2,여자 의상 세트,"슈다드 글로리에 무기, 의상 프리미엄 세트",590399
55,펄 상품,2,여자 의상 세트,"[란] 슈다드 글로리에 무기, 의상 클래식 세트",590423
55,펄 상품,2,여자 의상 세트,"[소서러] 슈다드 글로리에 무기, 의상 각성 세트",590447
55,펄 상품,2,여자 의상 세트,"[레인저] 슈다드 글로리에 무기, 의상 각성 세트",590448
55,펄 상품,2,여자 의상 세트,"[위치] 슈다드 글로리에 무기, 의상 각성 세트",590449
55,펄 상품,2,여자 의상 세트,"[매화] 슈다드 글로리에 무기, 의상 각성 세트",590453
55,펄 상품,2,여자 의상 세트,"[금수랑] 슈다드 글로리에 무기, 의상 각성 세트",590454
55,펄 상품,2,여자 의상 세트,"[다크나이트] 슈다드 글로리에 무기, 의상 각성 세트",590455
55,펄 상품,2,여자 의상 세트,"[쿠노이치] 슈다드 글로리에 무기, 의상 각성 세트",590456
55,펄 상품,2,여자 의상 세트,"[발키리] 슈다드 글로리에 무기, 의상 각성 세트",590457
55,펄 상품,2,여자 의상 세트,"[미스틱] 슈다드 글로리에 무기, 의상 각성 세트",590458
55,펄 상품,2,여자 의상 세트,"[란] 슈다드 글로리에 무기, 의상 각성 세트",590459
55,펄 상품,2,여자 의상 세트,"[소서러] 슈다드 글로리에 무기, 의상 프리미엄 세트",590464
55,펄 상품,2,여자 의상 세트,"[레인저] 슈다드 글로리에 무기, 의상 프리미엄 세트",590465
55,펄 상품,2,여자 의상 세트,"[위치] 슈다드 글로리에 무기, 의상 프리미엄 세트",590466
55,펄 상품,2,여자 의상 세트,"[매화] 슈다드 글로리에 무기, 의상 프리미엄 세트",590470
55,펄 상품,2,여자 의상 세트,"[금수랑] 슈다드 글로리에 무기, 의상 프리미엄 세트",590471
55,펄 상품,2,여자 의상 세트,"[다크나이트] 슈다드 글로리에 무기, 의상 프리미엄 세트",590472
55,펄 상품,2,여자 의상 세트,"[쿠노이치] 슈다드 글로리에 무기, 의상 프리미엄 세트",590473
55,펄 상품,2,여자 의상 세트,"[발키리] 슈다드 글로리에 무기, 의상 프리미엄 세트",590474
55,펄 상품,2,여자 의상 세트,"[미스틱] 슈다드 글로리에 무기, 의상 프리미엄 세트",590475
55,펄 상품,2,여자 의상 세트,"[란] 슈다드 글로리에 무기, 의상 프리미엄 세트",590476
55,펄 상품,2,여자 의상 세트,"[레인저] 레프리아 무기, 의상 클래식 세트",590534
55,펄 상품,2,여자 의상 세트,"[발키리] 솔리오스 무기, 의상 클래식 세트",590538
55,펄 상품,2,여자 의상 세트,"[매화] 무화 무기, 의상 클래식 세트",590541
55,펄 상품,2,여자 의상 세트,"[금수랑] 월궁아 무기, 의상 클래식 세트",590576
55,펄 상품,2,여자 의상 세트,"[샤이] 카나페 무기, 의상 세트",600069
55,펄 상품,2,여자 의상 세트,"[샤이] 플로케스트라 무기, 의상 클래식 세트",600081
55,펄 상품,2,여자 의상 세트,"[쿠노이치] 기하 무기, 의상 클래식 세트",600235
55,펄 상품,2,여자 의상 세트,"[소서러] 서슬가시 무기, 의상 클래식 세트",600239
55,펄 상품,2,여자 의상 세트,[레인저] 크레요들 병정 의상 세트,600263
55,펄 상품,2,여자 의상 세트,[소서러] 크레요들 병정 의상 세트,600266
55,펄 상품,2,여자 의상 세트,[금수랑] 크레요들 병정 의상 세트,600269
55,펄 상품,2,여자 의상 세트,[발키리] 크레요들 병정 의상 세트,600272
55,펄 상품,2,여자 의상 세트,[매화] 크레요들 병정 의상 세트,600275
55,펄 상품,2,여자 의상 세트,[쿠노이치] 크레요들 병정 의상 세트,600278
55,펄 상품,2,여자 의상 세트,[위치] 크레요들 병정 의상 세트,600281
55,펄 상품,2,여자 의상 세트,[다크나이트] 크레요들 병정 의상 세트,600284
55,펄 상품,2,여자 의상 세트,[미스틱] 크레요들 병정 의상 세트,600287
55,펄 상품,2,여자 의상 세트,[란] 크레요들 병정 의상 세트,600290
55,펄 상품,2,여자 의상 세트,[샤이] 크레요들 병정 의상 세트,600293
55,펄 상품,2,여자 의상 세트,"[란] 홍접초 무기, 의상 클래식 세트",600525
55,펄 상품,2,여자 의상 세트,"[미스틱] 함신 무기, 의상 클래식 세트",600533
55,펄 상품,2,여자 의상 세트,"[위치] 아케니스 무기, 의상 클래식 세트",600536
55,펄 상품,2,여자 의상 세트,[가디언] 크레요들 병정 의상 세트,600577
55,펄 상품,2,여자 의상 세트,[노바] 크레요들 병정 의상 세트,600580
55,펄 상품,2,여자 의상 세트,[가디언] 노엘 의상 세트,600584
55,펄 상품,2,여자 의상 세트,[노바] 노엘 의상 세트,600588
55,펄 상품,2,여자 의상 세트,[샤이] 노엘 의상 세트,600595
55,펄 상품,2,여자 의상 세트,[샤이] 똑딱똑딱명탐정 의상 세트,600599
55,펄 상품,2,여자 의상 세트,"[가디언] 므브우르스 무기, 의상 클래식 세트",601001
55,펄 상품,2,여자 의상 세트,"[가디언] 카나페 무기, 의상 세트",601042
55,펄 상품,2,여자 의상 세트,"[가디언] 이닉스트라 무기, 의상 클래식 세트",601127
55,펄 상품,2,여자 의상 세트,"[가디언] 이닉스트라 무기, 의상 프리미엄 세트",601128
55,펄 상품,2,여자 의상 세트,"[가디언] 이닉스트라 무기, 의상 각성 세트",601129
55,펄 상품,2,여자 의상 세트,[가디언] 테르민네 의상 세트,601136
55,펄 상품,2,여자 의상 세트,"[가디언] 키벨리우스 무기, 의상 세트 A",601148
55,펄 상품,2,여자 의상 세트,"[가디언] 키벨리우스 무기, 의상 세트 B",601149
55,펄 상품,2,여자 의상 세트,[가디언] 산신 의상 세트,601154
55,펄 상품,2,여자 의상 세트,"[가디언] 칼슈타인 무기, 의상 세트",601172
55,펄 상품,2,여자 의상 세트,"[가디언] 레프오렘 무기, 의상 프리미엄 세트",601180
55,펄 상품,2,여자 의상 세트,"[가디언] 산신 무기, 의상 클래식 세트 N",601189
55,펄 상품,2,여자 의상 세트,"[가디언] 산신 무기, 의상 프리미엄 세트 N",601190
55,펄 상품,2,여자 의상 세트,"[가디언] 산신 무기, 의상 각성 세트 N",601191
55,펄 상품,2,여자 의상 세트,[샤이] 베디르다테 의상 세트,601210
55,펄 상품,2,여자 의상 세트,[가디언] 베디르다테 의상 세트,601213
55,펄 상품,2,여자 의상 세트,"[가디언] 카르옥시아 무기, 의상 클래식 세트",601219
55,펄 상품,2,여자 의상 세트,[샤이] 설빔 한복 의상 세트,601225
55,펄 상품,2,여자 의상 세트,[가디언] 설빔 한복 의상 세트,601229
55,펄 상품,2,여자 의상 세트,"[샤이] 키벨리우스 무기, 의상 클래식 세트 A",601380
55,펄 상품,2,여자 의상 세트,"[샤이] 키벨리우스 무기, 의상 클래식 세트 B",601381
55,펄 상품,2,여자 의상 세트,[쿠노이치] 초오 의상 세트,601470
55,펄 상품,2,여자 의상 세트,[위치] 아이비쉬 의상 세트,601477
55,펄 상품,2,여자 의상 세트,[란] 클리드 의상 세트,601481
55,펄 상품,2,여자 의상 세트,[샤이] 테르민네 의상 세트,601492
55,펄 상품,2,여자 의상 세트,[레인저] 칸타빌레 의상 세트,601663
55,펄 상품,2,여자 의상 세트,[소서러] 칸타빌레 의상 세트,601666
55,펄 상품,2,여자 의상 세트,[금수랑] 칸타빌레 의상 세트,601669
55,펄 상품,2,여자 의상 세트,[발키리] 칸타빌레 의상 세트,601672
55,펄 상품,2,여자 의상 세트,[매화] 칸타빌레 의상 세트,601675
55,펄 상품,2,여자 의상 세트,[위치] 칸타빌레 의상 세트,601678
55,펄 상품,2,여자 의상 세트,[쿠노이치] 칸타빌레 의상 세트,601681
55,펄 상품,2,여자 의상 세트,[다크나이트] 칸타빌레 의상 세트,601684
55,펄 상품,2,여자 의상 세트,[미스틱] 칸타빌레 의상 세트,601687
55,펄 상품,2,여자 의상 세트,[란] 칸타빌레 의상 세트,601690
55,펄 상품,2,여자 의상 세트,[샤이] 칸타빌레 의상 세트,601693
55,펄 상품,2,여자 의상 세트,[가디언] 칸타빌레 의상 세트,601696
55,펄 상품,2,여자 의상 세트,"[노바] 아퀼라 무기, 의상 클래식 세트",603009
55,펄 상품,2,여자 의상 세트,"[노바] 카나페 무기, 의상 세트",603042
55,펄 상품,2,여자 의상 세트,"[노바] 세피아 무기, 의상 클래식 세트",603113
55,펄 상품,2,여자 의상 세트,"[노바] 세피아 무기, 의상 각성 세트",603114
55,펄 상품,2,여자 의상 세트,"[노바] 세피아 무기, 의상 프리미엄 세트",603115
55,펄 상품,2,여자 의상 세트,"[노바] 아다마스 무기, 의상 클래식 세트",603118
55,펄 상품,2,여자 의상 세트,[위치] 아이테르 의상 세트,604180
55,펄 상품,2,여자 의상 세트,[발키리] 아이테르 의상 세트,604184
55,펄 상품,2,여자 의상 세트,"[노바] 칼슈타인 무기, 의상 세트",604220
55,펄 상품,2,여자 의상 세트,"[샤이] 슈다드 글로리에 무기, 의상 클래식 세트",604284
55,펄 상품,2,여자 의상 세트,"[가디언] 슈다드 글로리에 무기, 의상 프리미엄 세트",604290
55,펄 상품,2,여자 의상 세트,"[노바] 슈다드 글로리에 무기, 의상 프리미엄 세트",604308
55,펄 상품,2,여자 의상 세트,[란] 호환 의상 세트,604324
55,펄 상품,2,여자 의상 세트,[노바] 설빔 한복 의상 세트,604333
55,펄 상품,2,여자 의상 세트,"[노바] 키벨리우스 무기, 의상 세트 A",604340
55,펄 상품,2,여자 의상 세트,"[노바] 키벨리우스 무기, 의상 세트 B",604343
55,펄 상품,2,여자 의상 세트,[가디언] 하이델 가면 무도회 의상 세트,604348
55,펄 상품,2,여자 의상 세트,[노바] 하이델 가면 무도회 의상 세트,604351
55,펄 상품,2,여자 의상 세트,[샤이] 하이델 가면 무도회 의상 세트,604354
55,펄 상품,2,여자 의상 세트,[가디언] 월향화 의상 세트,604377
55,펄 상품,2,여자 의상 세트,[레인저] 피에리스 의상 세트,604387
55,펄 상품,2,여자 의상 세트,"[샤이] 쫄랑쫄랑심부름 무기, 의상 클래식 세트",604596
55,펄 상품,2,여자 의상 세트,[가디언] 오소독스 의상 세트,604603
55,펄 상품,2,여자 의상 세트,[샤이] 월향화 의상 세트,604613
55,펄 상품,2,여자 의상 세트,[노바] 월향화 의상 세트,604617
55,펄 상품,2,여자 의상 세트,[샤이] 소연화 의상 세트,604629
55,펄 상품,2,여자 의상 세트,[노바] 소연화 의상 세트,604633
55,펄 상품,2,여자 의상 세트,[가디언] 소연화 의상 세트,604637
55,펄 상품,2,여자 의상 세트,"[커세어] 마레타칸트 무기, 의상 클래식 세트",605005
55,펄 상품,2,여자 의상 세트,"[커세어] 카나페 무기, 의상 세트",605045
55,펄 상품,2,여자 의상 세트,"[커세어] 칼슈타인 무기, 의상 세트",605124
55,펄 상품,2,여자 의상 세트,"[커세어] 데스페라도 무기, 의상 프리미엄 세트",605146
55,펄 상품,2,여자 의상 세트,"[커세어] 키벨리우스 무기, 의상 세트 A",606507
55,펄 상품,2,여자 의상 세트,"[커세어] 키벨리우스 무기, 의상 세트 B",606510
55,펄 상품,2,여자 의상 세트,[커세어] 설빔 한복 의상 세트,606586
55,펄 상품,2,여자 의상 세트,"[소서러] 달무리 무기, 의상 프리미엄 세트",606596
55,펄 상품,2,여자 의상 세트,"[커세어] 슈다드 글로리에 무기, 의상 프리미엄 세트",606897
55,펄 상품,2,여자 의상 세트,[미스틱] 산양마녀 의상 세트,607043
55,펄 상품,2,여자 의상 세트,[가디언] 산양마녀 의상 세트,607046
55,펄 상품,2,여자 의상 세트,[노바] 산양마녀 의상 세트,607049
55,펄 상품,2,여자 의상 세트,[커세어] 산양마녀 의상 세트,607052
55,펄 상품,2,여자 의상 세트,[샤이] 호박 요정 의상 세트,607071
55,펄 상품,2,여자 의상 세트,"[발키리] 순수 무기, 의상 클래식 세트",607084
55,펄 상품,2,여자 의상 세트,"[발키리] 순수 무기, 의상 프리미엄 세트",607085
55,펄 상품,2,여자 의상 세트,"[위치] 별이 다니는 길 무기, 의상 프리미엄 세트",607161
55,펄 상품,2,여자 의상 세트,[커세어] 크레요들 병정 의상 세트,607169
55,펄 상품,2,여자 의상 세트,[커세어] 노엘 의상 세트,607194
55,펄 상품,2,여자 의상 세트,"[노바] 임페리얼 : 비상 무기, 의상 프리미엄 세트",607357
55,펄 상품,2,여자 의상 세트,"[위치] 나빌레라 무기, 의상 프리미엄 세트",607368
55,펄 상품,2,여자 의상 세트,"[노바] 임페리얼 무기, 의상 프리미엄 세트",607506
55,펄 상품,2,여자 의상 세트,[커세어] 소연화 의상 세트,607524
55,펄 상품,2,여자 의상 세트,[커세어] 월향화 의상 세트,607528
55,펄 상품,2,여자 의상 세트,"[매화] 청월향 무기, 의상 프리미엄 세트",607537
55,펄 상품,2,여자 의상 세트,"[드라카니아] 디클라르 무기, 의상 클래식 세트",607549
55,펄 상품,2,여자 의상 세트,"[금수랑] 봉연화 무기, 의상 프리미엄 세트",607561
55,펄 상품,2,여자 의상 세트,"[발키리] 히페리온 무기, 의상 프리미엄 세트",607595
55,펄 상품,2,여자 의상 세트,"[드라카니아] 카나페 무기, 의상 세트",607768
55,펄 상품,2,여자 의상 세트,"[드라카니아] 칼슈타인 무기, 의상 세트",607822
55,펄 상품,2,여자 의상 세트,"[커세어] 키벨리우스 무기, 의상 프리미엄 세트 A",607829
55,펄 상품,2,여자 의상 세트,"[노바] 키벨리우스 무기, 의상 프리미엄 세트 A",607831
55,펄 상품,2,여자 의상 세트,"[샤이] 깡총깡총유랑단 무기, 의상 클래식 세트",607832
55,펄 상품,2,여자 의상 세트,"[샤이] 깡총깡총유랑단 : 나들이 무기, 의상 클래식 세트",607842
55,펄 상품,2,여자 의상 세트,"[커세어] 마리나올라 무기, 의상 프리미엄 세트",607858
55,펄 상품,2,여자 의상 세트,"[드라카니아] 키벨리우스 무기, 의상 세트 A",607903
55,펄 상품,2,여자 의상 세트,"[드라카니아] 키벨리우스 무기, 의상 세트 B",607905
55,펄 상품,2,여자 의상 세트,"[소서러] 블라큐비스 무기, 의상 프리미엄 세트",607937
55,펄 상품,2,여자 의상 세트,"[드라카니아] 슈다드 글로리에 무기, 의상 클래식 세트",607961
55,펄 상품,2,여자 의상 세트,"[노바] 에르제베타 무기, 의상 프리미엄 세트",607977
55,펄 상품,2,여자 의상 세트,"[미스틱] 청파옥 무기, 의상 클래식 세트",607999
55,펄 상품,2,여자 의상 세트,"[미스틱] 청파옥 무기, 의상 프리미엄 세트",608000
